epoch,train_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_top2_accuracy
1,1.8410469005723458,0.30971164309031557,0.30148393084260505,0.3014761711360398,0.5040805223068553
2,1.774332144019727,0.3264417845484222,0.32087231696204516,0.320871984906844,0.5130576713819369
3,1.7453739765697476,0.33473884657236125,0.32605272594276863,0.32604592807041893,0.5248911860718172
4,1.7238318781022222,0.3486126224156692,0.3453716081783998,0.34537040292306037,0.536860718171926
5,1.7029566292401594,0.3554134929270947,0.34729376409561985,0.34728808409617806,0.5499183895538629
6,1.6830695188284464,0.36887921653971706,0.36069565207567755,0.36069539272948187,0.5552230685527747
7,1.6691336751771193,0.37568008705114253,0.36498253868097363,0.3649771467249862,0.5624319912948857
8,1.6571314308454748,0.382752992383025,0.37245373491144484,0.37244538570153374,0.5696409140369967
9,1.6436471546959754,0.3955386289445049,0.385458493854611,0.38545450778077306,0.5703210010881393
10,1.6306285338733193,0.390233949945593,0.3841417519947794,0.3841375785633921,0.5790261153427638
11,1.6191678527594615,0.39540261153427636,0.3890530387811882,0.38905012574217923,0.5831066376496191
12,1.612626558866353,0.397714907508161,0.3909053637438042,0.3908994942693009,0.5859630032644179
13,1.6006143324659332,0.40682807399347115,0.40037937726598266,0.40037200376563836,0.5852829162132753
14,1.590216140257126,0.412132752992383,0.406396262098418,0.40638740315191857,0.5939880304678999
15,1.5861447542057991,0.4125408052230686,0.40407289130555263,0.40406753320570193,0.5897714907508161
16,1.578440913746529,0.4092763873775843,0.4045697237991561,0.4045659226270382,0.5972524483133841
17,1.5700656639515116,0.41947769314472255,0.41413304337157625,0.4141265072270465,0.6007889009793254
18,1.5670075124372684,0.42138193688792164,0.4167822663870976,0.4167802971324449,0.5986126224156693
19,1.5570397099960953,0.4277747551686616,0.4209247994773106,0.4209208774243913,0.6059575625680087
20,1.554838029915596,0.4323993471164309,0.42554917443111073,0.4255431181970712,0.6063656147986942
21,1.5458386371035835,0.4250544069640914,0.42158369710241217,0.421578560239158,0.6063656147986942
22,1.541994543058963,0.43375952121871597,0.4258191018437449,0.42581285160526916,0.6104461371055495
23,1.5380314002101725,0.43471164309031557,0.42677391558016436,0.4267687523083389,0.6187431991294886
24,1.5349432340462144,0.43321545157780195,0.42648810792583,0.426484063657338,0.6154787812840044
25,1.5249059327294625,0.43049510337323177,0.42294838942837193,0.4229439547397667,0.6120783460282916
26,1.5268246436659965,0.43443960826985856,0.428462450202606,0.42845543708757167,0.6171109902067464
27,1.5150271104572917,0.43756800870511425,0.4319327776414746,0.43192660250544496,0.6215995647442872
28,1.5141227160477722,0.4363438520130577,0.43194520526841756,0.43194015666201224,0.6142546245919478
29,1.5119204096885135,0.44028835690968443,0.43279402793973193,0.43279135855697487,0.6154787812840044
30,1.5056725887043996,0.4430087051142546,0.4355293174797169,0.43552381844003407,0.6187431991294886
